20180517_161415,-0.093886,0.05083,9.97763,-0.015971,-0.004259,0.009583
20180517_161415,-0.105846,0.080132,9.983012,-0.015971,-0.004259,0.010647
20180517_161416,-0.115414,0.12558,9.987198,-0.015971,-0.004259,0.010647
20180517_161417,-0.130364,0.126776,9.988394,-0.015971,-0.004259,0.010647
20180517_161418,-0.110032,0.126776,9.996766,-0.017036,-0.004259,0.010647
20180517_161419,-0.111228,0.150098,10.00155,-0.015971,-0.004259,0.010647
20180517_161420,-0.120198,0.141128,9.979424,-0.017036,-0.004259,0.010647
20180517_161420,-0.105248,0.108836,9.969856,-0.015971,-0.004259,0.009583
20180517_161421,-0.100464,0.123188,9.980022,-0.015971,-0.004259,0.010647
20180517_161422,-0.11362,0.1495,9.978826,-0.017036,-0.004259,0.009583
20180517_161423,-0.117806,0.120198,9.978228,-0.015971,-0.004259,0.009583
20180517_161424,-0.121992,0.160264,9.97464,-0.015971,-0.004259,0.010647
20180517_161425,-0.107042,0.069966,9.961484,-0.015971,-0.004259,0.010647
20180517_161425,-0.099268,0.064584,9.963876,-0.015971,-0.004259,0.009583
20180517_161426,-0.115414,0.111826,9.958494,-0.015971,-0.004259,0.010647
20180517_161427,-0.103454,0.112424,9.978826,-0.015971,-0.004259,0.010647
20180517_161428,-0.098072,0.116012,9.977032,-0.015971,-0.004259,0.009583
20180517_161429,-0.106444,0.157872,9.98959,-0.017036,-0.004259,0.009583
20180517_161430,-0.105248,0.114816,10.000354,-0.015971,-0.004259,0.009583
20180517_161431,-0.120198,0.115414,9.984208,-0.015971,-0.004259,0.010647
20180517_161431,-0.09568,0.130364,9.987796,-0.014906,-0.004259,0.009583
20180517_161432,-0.111826,0.145912,9.975836,-0.015971,-0.005324,0.010647
20180517_161433,-0.109434,0.132756,9.984806,-0.015971,-0.004259,0.009583
20180517_161434,-0.111228,0.129168,9.990188,-0.015971,-0.005324,0.010647
20180517_161435,-0.120796,0.139334,9.97464,-0.015971,-0.004259,0.010647
20180517_161436,-0.118404,0.12558,9.9567,-0.017036,-0.004259,0.010647
20180517_161436,-0.099866,0.112424,9.958494,-0.015971,-0.004259,0.010647
20180517_161437,-0.116012,0.138138,9.975238,-0.015971,-0.004259,0.010647
20180517_161438,-0.113022,0.142922,9.973444,-0.015971,-0.004259,0.010647
20180517_161439,-0.106444,0.115414,9.97464,-0.015971,-0.004259,0.010647
20180517_161440,-0.0897,0.157872,9.97763,-0.017036,-0.004259,0.010647
20180517_161441,-0.105248,0.147706,9.987198,-0.015971,-0.004259,0.009583
20180517_161441,-0.113022,0.150098,9.993178,-0.015971,-0.004259,0.010647
20180517_161442,-0.11362,0.11661,9.963278,-0.015971,-0.004259,0.009583
20180517_161443,-0.105846,0.10465,9.981218,-0.015971,-0.003194,0.010647
20180517_161444,-0.120198,0.058006,9.974042,-0.015971,-0.004259,0.009583
20180517_161445,-0.121992,0.05382,9.965072,-0.015971,-0.004259,0.010647
20180517_161446,-0.104052,0.061594,9.955504,-0.015971,-0.004259,0.009583
20180517_161447,-0.110032,0.081328,9.963278,-0.014906,-0.004259,0.009583
20180517_161447,-0.103454,0.085514,9.974042,-0.015971,-0.004259,0.010647
20180517_161448,-0.109434,0.075348,9.983012,-0.015971,-0.004259,0.009583
20180517_161449,-0.117806,0.102258,9.964474,-0.015971,-0.004259,0.009583
20180517_161450,-0.111228,0.11661,9.956102,-0.015971,-0.004259,0.009583
20180517_161451,-0.114218,0.094484,9.984208,-0.015971,-0.004259,0.010647
20180517_161452,-0.11362,0.123786,10.003344,-0.015971,-0.004259,0.009583
20180517_161452,-0.1196,0.1495,9.98361,-0.015971,-0.004259,0.009583
20180517_161453,-0.118404,0.11063,9.97165,-0.015971,-0.004259,0.009583
20180517_161454,-0.117208,0.105248,9.98361,-0.014906,-0.004259,0.010647
20180517_161455,-0.121992,0.123188,9.987796,-0.015971,-0.004259,0.009583
20180517_161456,-0.114218,0.123786,9.984806,-0.015971,-0.004259,0.010647
20180517_161457,-0.117806,0.053222,9.962082,-0.0181,-0.004259,0.009583
20180517_161457,-0.117806,0.10764,9.973444,-0.017036,-0.004259,0.010647
20180517_161458,-0.127374,0.133354,9.98361,-0.015971,-0.004259,0.010647
20180517_161459,-0.10465,0.08073,9.97165,-0.015971,-0.004259,0.010647
20180517_161500,-0.102856,0.141128,9.979424,-0.015971,-0.004259,0.009583
20180517_161501,-0.126776,0.081328,9.984208,-0.017036,-0.004259,0.010647
20180517_161502,-0.110032,0.05681,9.966268,-0.015971,-0.003194,0.010647
20180517_161503,-0.111826,0.077142,9.957896,-0.015971,-0.003194,0.010647
20180517_161503,-0.097474,0.126776,9.969856,-0.014906,-0.005324,0.010647
20180517_161504,-0.1196,0.08073,9.976434,-0.017036,-0.003194,0.010647
20180517_161505,-0.111826,0.086112,9.98062,-0.015971,-0.004259,0.010647
20180517_161506,-0.108836,0.121394,9.97165,-0.015971,-0.005324,0.009583
20180517_161507,-0.12558,0.1196,9.972248,-0.015971,-0.004259,0.009583
20180517_161508,-0.099866,0.124384,9.9866,-0.015971,-0.005324,0.010647
20180517_161508,-0.114218,0.148902,9.994972,-0.014906,-0.005324,0.010647
20180517_161509,-0.120198,0.153686,9.981816,-0.014906,-0.004259,0.009583
20180517_161510,-0.121394,0.117208,9.984806,-0.015971,-0.004259,0.010647
20180517_161511,-0.115414,0.119002,9.98959,-0.015971,-0.004259,0.010647
20180517_161512,-0.084318,0.12259,9.97464,-0.015971,-0.004259,0.010647
20180517_161513,-0.119002,0.06279,9.978826,-0.014906,-0.004259,0.010647
20180517_161513,-0.100464,0.040664,9.97165,-0.015971,-0.004259,0.010647
20180517_161514,-0.116012,0.055016,9.968062,-0.014906,-0.004259,0.010647
20180517_161515,-0.10166,0.055614,9.966268,-0.017036,-0.004259,0.009583
20180517_161516,-0.105846,0.03887,9.968062,-0.015971,-0.004259,0.010647
20180517_161517,-0.113022,0.069368,9.963278,-0.014906,-0.004259,0.010647
20180517_161518,-0.108238,0.06578,9.9567,-0.015971,-0.004259,0.010647
20180517_161519,-0.088504,0.046046,9.962082,-0.015971,-0.004259,0.010647
20180517_161519,-0.102856,0.05681,9.965072,-0.014906,-0.004259,0.009583
20180517_161520,-0.11063,0.054418,9.961484,-0.017036,-0.004259,0.010647
20180517_161521,-0.102258,0.031694,9.975238,-0.015971,-0.005324,0.010647
20180517_161522,-0.101062,0.034086,9.965072,-0.015971,-0.004259,0.009583
20180517_161523,-0.106444,0.059202,9.956102,-0.015971,-0.004259,0.009583
20180517_161524,-0.101062,0.069368,9.954308,-0.015971,-0.004259,0.010647
20180517_161524,-0.087308,0.042458,9.968062,-0.014906,-0.004259,0.009583
20180517_161525,-0.11063,0.08671,9.958494,-0.017036,-0.003194,0.009583
20180517_161526,-0.10166,0.102856,9.972248,-0.015971,-0.004259,0.010647
20180517_161527,-0.107042,0.099268,9.973444,-0.0181,-0.003194,0.010647
20180517_161528,-0.094484,0.104052,9.958494,-0.015971,-0.004259,0.009583
20180517_161529,-0.104052,0.100464,9.964474,-0.017036,-0.004259,0.010647
20180517_161529,-0.096876,0.11661,9.954308,-0.015971,-0.004259,0.009583
20180517_161530,-0.112424,0.10465,9.958494,-0.015971,-0.004259,0.009583
20180517_161531,-0.097474,0.112424,9.972248,-0.015971,-0.004259,0.010647
20180517_161532,-0.105846,0.119002,9.969856,-0.015971,-0.005324,0.009583
20180517_161533,-0.124384,0.123188,9.994374,-0.017036,-0.004259,0.009583
20180517_161534,-0.126776,0.135148,9.993776,-0.015971,-0.004259,0.009583
20180517_161535,-0.126776,0.144716,9.984806,-0.014906,-0.004259,0.010647
20180517_161535,-0.129168,0.083122,9.983012,-0.017036,-0.004259,0.010647
20180517_161536,-0.110032,0.139334,9.978228,-0.015971,-0.004259,0.009583
20180517_161537,-0.106444,0.138736,9.991384,-0.015971,-0.004259,0.009583
20180517_161538,-0.121992,0.126776,9.987796,-0.015971,-0.004259,0.009583
20180517_161539,-0.108238,0.139334,9.975238,-0.015971,-0.005324,0.011712
20180517_161540,-0.108238,0.16744,9.980022,-0.015971,-0.004259,0.009583
20180517_161540,-0.123188,0.124384,9.982414,-0.014906,-0.004259,0.010647
20180517_161541,-0.09867,0.1196,10.006334,-0.015971,-0.005324,0.010647
20180517_161542,-0.106444,0.138736,9.977032,-0.014906,-0.004259,0.010647
20180517_161543,-0.103454,0.123786,9.982414,-0.015971,-0.004259,0.010647
20180517_161544,-0.103454,0.118404,9.975238,-0.015971,-0.004259,0.009583
20180517_161545,-0.095082,0.080132,9.981816,-0.015971,-0.005324,0.010647
20180517_161545,-0.111826,0.073554,9.963876,-0.015971,-0.004259,0.010647
20180517_161546,-0.104052,0.037076,9.969856,-0.015971,-0.005324,0.009583
20180517_161547,-0.106444,0.052624,9.9567,-0.017036,-0.003194,0.010647
20180517_161548,-0.102856,0.088504,9.959092,-0.015971,-0.005324,0.010647
20180517_161549,-0.116012,0.110032,9.966866,-0.015971,-0.005324,0.010647
20180517_161550,-0.08073,0.096876,9.971052,-0.017036,-0.004259,0.010647
20180517_161551,-0.11063,0.159068,9.981816,-0.015971,-0.005324,0.010647
20180517_161551,-0.121394,0.13754,9.990786,-0.017036,-0.004259,0.009583
20180517_161552,-0.10764,0.107042,10.003942,-0.015971,-0.004259,0.009583
20180517_161553,-0.086112,0.147108,9.9866,-0.017036,-0.003194,0.009583
20180517_161554,-0.109434,0.150696,9.98959,-0.015971,-0.004259,0.009583
20180517_161555,-0.13156,0.11362,9.984806,-0.015971,-0.004259,0.010647
20180517_161556,-0.098072,0.144716,9.983012,-0.014906,-0.004259,0.010647
20180517_161556,-0.068172,0.102856,9.973444,-0.017036,-0.004259,0.009583
20180517_161557,-0.10465,0.129168,9.988992,-0.015971,-0.004259,0.010647
20180517_161558,-0.109434,0.138736,9.978826,-0.015971,-0.004259,0.009583
20180517_161559,-0.11362,0.1196,9.963278,-0.0181,-0.004259,0.010647
20180517_161600,-0.11362,0.112424,9.984208,-0.015971,-0.004259,0.010647
20180517_161601,-0.114816,0.148902,9.9866,-0.015971,-0.004259,0.011712
20180517_161602,-0.139334,0.084916,9.98062,-0.014906,-0.004259,0.010647
20180517_161602,-0.120198,0.147108,9.986002,-0.015971,-0.004259,0.009583
20180517_161603,-0.113022,0.1495,9.983012,-0.015971,-0.004259,0.010647
20180517_161604,-0.104052,0.153686,9.963876,-0.015971,-0.004259,0.010647
20180517_161605,-0.108836,0.101062,9.993178,-0.015971,-0.004259,0.009583
20180517_161606,-0.11063,0.150098,9.99258,-0.015971,-0.004259,0.010647
20180517_161607,-0.11362,0.156078,9.991384,-0.017036,-0.004259,0.009583
20180517_161607,-0.115414,0.129168,9.988992,-0.017036,-0.004259,0.010647
20180517_161608,-0.112424,0.11661,9.980022,-0.015971,-0.005324,0.010647
20180517_161609,-0.11362,0.135148,9.98959,-0.015971,-0.004259,0.009583
20180517_161610,-0.104052,0.145314,10.002148,-0.015971,-0.004259,0.010647
20180517_161611,-0.112424,0.12558,9.982414,-0.015971,-0.004259,0.009583
20180517_161612,-0.11063,0.139932,9.98959,-0.015971,-0.004259,0.009583
20180517_161612,-0.115414,0.12857,10.000952,-0.017036,-0.005324,0.009583
20180517_161613,-0.105846,0.132756,9.982414,-0.015971,-0.004259,0.009583
20180517_161614,-0.120198,0.07774,9.987198,-0.015971,-0.004259,0.009583
20180517_161615,-0.114218,0.04485,9.966866,-0.017036,-0.003194,0.009583
20180517_161616,-0.103454,0.063388,9.967464,-0.0181,-0.004259,0.010647
20180517_161617,-0.104052,0.157872,9.978228,-0.014906,-0.005324,0.009583
20180517_161618,-0.108238,0.130962,9.975238,-0.017036,-0.003194,0.010647
20180517_161618,-0.111228,0.123188,9.996766,-0.015971,-0.004259,0.009583
20180517_161619,-0.084916,0.115414,9.980022,-0.014906,-0.004259,0.010647
20180517_161620,-0.121992,0.079534,9.960288,-0.017036,-0.004259,0.010647
20180517_161621,-0.115414,0.05382,9.975836,-0.014906,-0.004259,0.009583
20180517_161622,-0.11063,0.03289,9.959092,-0.017036,-0.004259,0.010647
20180517_161623,-0.12259,0.08372,9.96268,-0.014906,-0.005324,0.010647
20180517_161623,-0.133354,0.001196,9.973444,-0.017036,-0.004259,0.010647
20180517_161624,-0.11362,0.063986,9.960886,-0.017036,-0.004259,0.010647
20180517_161625,-0.120796,0.038272,9.969258,-0.015971,-0.004259,0.009583
20180517_161626,-0.107042,0.032292,9.972248,-0.015971,-0.004259,0.010647
20180517_161627,-0.10764,0.055016,9.972846,-0.015971,-0.005324,0.010647
20180517_161628,-0.10166,0.060398,9.955504,-0.015971,-0.004259,0.010647
20180517_161629,-0.093886,0.055614,9.966866,-0.015971,-0.004259,0.010647
20180517_161629,-0.102856,0.055016,9.971052,-0.014906,-0.004259,0.010647
20180517_161630,-0.163852,0.099268,9.972846,-0.015971,-0.003194,0.010647
20180517_161631,-0.089102,0.103454,9.953112,-0.015971,-0.004259,0.009583
20180517_161632,-0.110032,0.064584,9.957298,-0.015971,-0.004259,0.010647
20180517_161633,-0.105248,0.038272,9.960886,-0.014906,-0.005324,0.010647
20180517_161634,-0.093886,0.080132,9.95969,-0.015971,-0.004259,0.010647
20180517_161634,-0.0897,0.063388,9.96268,-0.017036,-0.004259,0.009583
20180517_161635,-0.104052,0.065182,9.966866,-0.015971,-0.004259,0.009583
20180517_161636,-0.097474,0.099866,9.953112,-0.015971,-0.004259,0.010647
20180517_161637,-0.106444,0.09568,9.953112,-0.015971,-0.004259,0.009583
20180517_161638,-0.090298,0.13156,9.98062,-0.014906,-0.004259,0.010647
20180517_161639,-0.10764,0.110032,9.97165,-0.017036,-0.004259,0.010647
20180517_161639,-0.12857,0.166842,9.971052,-0.015971,-0.004259,0.010647
20180517_161640,-0.106444,0.133354,9.974042,-0.015971,-0.005324,0.009583
20180517_161641,-0.09867,0.127374,9.968062,-0.014906,-0.004259,0.009583
20180517_161642,-0.084916,0.159666,9.97464,-0.015971,-0.004259,0.009583
20180517_161643,-0.123188,0.107042,9.98959,-0.017036,-0.003194,0.009583
20180517_161644,-0.123188,0.124982,9.9866,-0.0181,-0.003194,0.009583
20180517_161644,-0.111826,0.103454,10.000952,-0.0181,-0.004259,0.009583
20180517_161645,-0.094484,0.181194,9.997364,-0.013841,-0.004259,0.010647
20180517_161646,-0.099866,0.129766,9.985404,-0.013841,-0.005324,0.009583
20180517_161647,-0.104052,0.034684,9.97763,-0.014906,-0.004259,0.009583
20180517_161648,-0.11661,0.036478,9.969856,-0.015971,-0.004259,0.010647
20180517_161649,-0.11661,0.037674,9.957896,-0.017036,-0.004259,0.009583
20180517_161650,-0.11063,0.013156,9.957896,-0.019165,-0.004259,0.009583
20180517_161650,-0.114218,0.096876,9.975238,-0.013841,-0.005324,0.010647
20180517_161651,-0.090896,0.04485,9.981218,-0.014906,-0.004259,0.009583
20180517_161652,-0.10764,0.056212,9.97763,-0.017036,-0.004259,0.010647
20180517_161653,-0.113022,0.036478,9.96866,-0.0181,-0.003194,0.010647
20180517_161654,-0.108836,0.071162,9.972846,-0.015971,-0.005324,0.010647
20180517_161655,-0.083122,0.063388,9.96866,-0.014906,-0.005324,0.010647
20180517_161655,-0.118404,0.052624,9.966866,-0.015971,-0.004259,0.009583
20180517_161656,-0.12259,0.058006,9.969258,-0.0181,-0.003194,0.010647
20180517_161657,-0.123188,0.035282,9.966866,-0.017036,-0.004259,0.009583
20180517_161658,-0.10764,0.019734,9.972248,-0.017036,-0.004259,0.009583
20180517_161659,-0.102258,0.094484,9.975836,-0.014906,-0.005324,0.010647
20180517_161700,-0.090896,0.052026,9.9567,-0.013841,-0.005324,0.010647
20180517_161701,-0.108238,0.041262,9.964474,-0.015971,-0.004259,0.009583
20180517_161701,-0.108836,0.061594,9.965072,-0.017036,-0.004259,0.010647
20180517_161702,-0.12857,0.053222,9.975836,-0.017036,-0.003194,0.009583
20180517_161703,-0.118404,0.03588,9.966866,-0.015971,-0.003194,0.010647
20180517_161704,-0.108836,0.036478,9.96567,-0.017036,-0.003194,0.009583
20180517_161705,-0.112424,0.022724,9.968062,-0.015971,-0.004259,0.010647
20180517_161706,-0.099268,0.031694,9.978228,-0.014906,-0.005324,0.010647
20180517_161706,-0.093288,0.058006,9.984208,-0.015971,-0.004259,0.010647
20180517_161707,-0.09269,0.075348,9.960288,-0.015971,-0.004259,0.010647
20180517_161708,-0.080132,0.052026,9.961484,-0.015971,-0.003194,0.009583
20180517_161709,-0.098072,0.12558,9.972846,-0.017036,-0.004259,0.009583
20180517_161710,-0.117806,0.165048,9.969258,-0.015971,-0.005324,0.010647
20180517_161711,-0.096876,0.110032,9.955504,-0.015971,-0.004259,0.010647
20180517_161711,-0.093886,0.124384,9.971052,-0.014906,-0.004259,0.009583
20180517_161712,-0.124384,0.138138,9.994972,-0.017036,-0.003194,0.010647
20180517_161713,-0.113022,0.11362,9.975238,-0.015971,-0.004259,0.010647
20180517_161714,-0.110032,0.126178,9.981816,-0.015971,-0.004259,0.010647
20180517_161715,-0.120796,0.142922,9.98959,-0.015971,-0.004259,0.010647
20180517_161716,-0.116012,0.082524,9.973444,-0.015971,-0.004259,0.010647
20180517_161717,-0.100464,0.031096,9.954906,-0.015971,-0.004259,0.009583
20180517_161717,-0.11063,0.061594,9.968062,-0.015971,-0.004259,0.009583
20180517_161718,-0.108238,0.053222,9.96866,-0.015971,-0.004259,0.009583
20180517_161719,-0.112424,0.05083,9.969258,-0.015971,-0.004259,0.009583
20180517_161720,-0.089102,0.039468,9.959092,-0.017036,-0.004259,0.009583
20180517_161721,-0.085514,0.095082,9.957298,-0.014906,-0.004259,0.010647
20180517_161722,-0.090896,0.12259,9.959092,-0.014906,-0.005324,0.010647
20180517_161722,-0.085514,0.081328,9.964474,-0.014906,-0.004259,0.010647
20180517_161723,-0.116012,0.121992,9.960288,-0.015971,-0.003194,0.010647
20180517_161724,-0.117208,0.102258,9.97464,-0.0181,-0.003194,0.009583
20180517_161725,-0.108238,0.115414,9.981218,-0.0181,-0.003194,0.009583
20180517_161726,-0.11661,0.135148,9.991384,-0.017036,-0.004259,0.010647
20180517_161727,-0.092092,0.180596,9.994972,-0.015971,-0.005324,0.010647
20180517_161727,-0.087906,0.098072,9.977032,-0.014906,-0.005324,0.010647
20180517_161728,-0.123786,0.093886,9.970454,-0.015971,-0.004259,0.009583
20180517_161729,-0.117806,0.084318,9.984806,-0.0181,-0.004259,0.010647
20180517_161730,-0.102856,0.067574,9.969258,-0.015971,-0.004259,0.010647
20180517_161731,-0.105248,0.124384,9.981218,-0.014906,-0.005324,0.010647
20180517_161732,-0.119002,0.109434,9.99557,-0.015971,-0.004259,0.009583
20180517_161733,-0.120198,0.104052,9.981816,-0.0181,-0.003194,0.009583
20180517_161733,-0.11063,0.139932,9.98062,-0.015971,-0.004259,0.009583
20180517_161734,-0.093886,0.181792,9.982414,-0.013841,-0.004259,0.010647
20180517_161735,-0.102856,0.123786,9.993776,-0.015971,-0.004259,0.009583
20180517_161736,-0.123188,0.117208,9.967464,-0.017036,-0.004259,0.009583
20180517_161737,-0.126178,0.127374,9.991384,-0.0181,-0.003194,0.009583
20180517_161738,-0.127374,0.120198,9.980022,-0.017036,-0.003194,0.009583
20180517_161738,-0.121992,0.111826,9.993776,-0.0181,-0.004259,0.010647
20180517_161739,-0.109434,0.095082,9.978228,-0.017036,-0.004259,0.010647
20180517_161740,-0.13156,0.111228,9.96268,-0.015971,-0.005324,0.010647
20180517_161741,-0.105248,0.118404,9.97165,-0.015971,-0.004259,0.010647
20180517_161742,-0.089102,0.073554,9.96866,-0.015971,-0.004259,0.010647
20180517_161743,-0.117806,0.100464,9.973444,-0.015971,-0.004259,0.010647
20180517_161743,-0.113022,0.08372,9.960288,-0.0181,-0.003194,0.009583
20180517_161744,-0.130962,0.069966,9.972846,-0.017036,-0.004259,0.010647
20180517_161745,-0.121992,0.109434,9.978826,-0.015971,-0.005324,0.009583
20180517_161746,-0.094484,0.159666,9.981816,-0.014906,-0.005324,0.010647
20180517_161747,-0.103454,0.072956,9.976434,-0.015971,-0.004259,0.010647
20180517_161748,-0.11362,0.046644,9.965072,-0.014906,-0.005324,0.009583
20180517_161749,-0.099268,0.114816,9.945936,-0.015971,-0.005324,0.009583
20180517_161749,-0.123786,0.10166,9.966866,-0.015971,-0.004259,0.010647
20180517_161750,-0.111826,0.127374,9.98361,-0.017036,-0.004259,0.009583
20180517_161751,-0.115414,0.13754,9.987796,-0.015971,-0.003194,0.010647
20180517_161752,-0.119002,0.120198,9.993178,-0.015971,-0.004259,0.010647
20180517_161753,-0.107042,0.126178,9.990188,-0.015971,-0.004259,0.010647
20180517_161754,-0.13455,0.12558,9.980022,-0.0181,-0.004259,0.009583
20180517_161754,-0.11661,0.1794,9.984806,-0.015971,-0.004259,0.010647
20180517_161755,-0.102258,0.13754,9.960886,-0.014906,-0.004259,0.009583
20180517_161756,-0.120796,0.088504,9.969258,-0.017036,-0.004259,0.009583
20180517_161757,-0.111228,0.130364,9.962082,-0.015971,-0.004259,0.009583
20180517_161758,-0.1196,0.10764,9.966268,-0.015971,-0.004259,0.009583
20180517_161759,-0.133952,0.10166,9.973444,-0.0181,-0.003194,0.010647
